АВС/ DEF;От;До;Емкость;Оператор;Регион;ИНН
917;0500000;0639999;140000;ПАО "Мобильные ТелеСистемы";Ульяновская обл.;7740000076
917;0640000;0679999;40000;ПАО "Мобильные ТелеСистемы";Чувашская Республика;7740000076
917;0680000;0699999;20000;ПАО "Мобильные ТелеСистемы";Республика Мордовия;7740000076
917;0700000;0719999;20000;ПАО "Мобильные ТелеСистемы";Республика Марий Эл;7740000076
917;0720000;0769999;50000;ПАО "Мобильные ТелеСистемы";Республика Мордовия;7740000076
917;0770000;0799999;30000;ПАО "Мобильные ТелеСистемы";Чувашская Республика;7740000076
917;0800000;0999999;200000;ПАО "Мобильные ТелеСистемы";Астраханская обл.;7740000076
917;1000000;1699999;700000;ПАО "Мобильные ТелеСистемы";Самарская обл.;7740000076
917;1700000;1999999;300000;ПАО "Мобильные ТелеСистемы";Астраханская обл.;7740000076
917;2000000;2199999;200000;ПАО "Мобильные ТелеСистемы";Саратовская обл.;7740000076
917;2200000;2999999;800000;ПАО "Мобильные ТелеСистемы";Республика Татарстан;7740000076
917;3000000;3299999;300000;ПАО "Мобильные ТелеСистемы";Саратовская обл.;7740000076
917;3300000;3399999;100000;ПАО "Мобильные ТелеСистемы";Волгоградская обл.;7740000076
917;3400000;3899999;500000;ПАО "Мобильные ТелеСистемы";Республика Башкортостан;7740000076
917;3900000;3999999;100000;ПАО "Мобильные ТелеСистемы";Республика Татарстан;7740000076
917;4000000;4999999;1000000;ПАО "Мобильные ТелеСистемы";Республика Башкортостан;7740000076
917;5000000;5999999;1000000;ПАО "Мобильные ТелеСистемы";г. Москва и Московская область;7740000076
917;6000000;6399999;400000;ПАО "Мобильные ТелеСистемы";Ульяновская обл.;7740000076
917;6400000;6499999;100000;ПАО "Мобильные ТелеСистемы";Волгоградская обл.;7740000076
917;6500000;6799999;300000;ПАО "Мобильные ТелеСистемы";Чувашская Республика;7740000076
917;6800000;6899999;100000;ПАО "Мобильные ТелеСистемы";Республика Калмыкия;7740000076
917;6900000;6999999;100000;ПАО "Мобильные ТелеСистемы";Республика Мордовия;7740000076
917;7000000;7199999;200000;ПАО "Мобильные ТелеСистемы";Республика Марий Эл;7740000076
917;7200000;7299999;100000;ПАО "Мобильные ТелеСистемы";Волгоградская обл.;7740000076
917;7300000;8099999;800000;ПАО "Мобильные ТелеСистемы";Республика Башкортостан;7740000076
917;8100000;8299999;200000;ПАО "Мобильные ТелеСистемы";Самарская обл.;7740000076
917;8300000;8499999;200000;ПАО "Мобильные ТелеСистемы";Волгоградская обл.;7740000076
917;8500000;9399999;900000;ПАО "Мобильные ТелеСистемы";Республика Татарстан;7740000076
917;9400000;9799999;400000;ПАО "Мобильные ТелеСистемы";Самарская обл.;7740000076
917;9800000;9899999;100000;ПАО "Мобильные ТелеСистемы";Саратовская обл.;7740000076
917;9900000;9999999;100000;ПАО "Мобильные ТелеСистемы";Республика Мордовия;7740000076
918;0000000;2199999;2200000;ПАО "Мобильные ТелеСистемы";Краснодарский край;7740000076
918;2200000;2299999;100000;ПАО "Мобильные ТелеСистемы";Республика Адыгея;7740000076
918;2300000;4199999;1900000;ПАО "Мобильные ТелеСистемы";Краснодарский край;7740000076
918;4200000;4299999;100000;ПАО "Мобильные ТелеСистемы";Республика Адыгея;7740000076
918;4300000;4999999;700000;ПАО "Мобильные ТелеСистемы";Краснодарский край;7740000076
918;5000000;5999999;1000000;ПАО "Мобильные ТелеСистемы";Ростовская обл.;7740000076
918;6000000;6999999;1000000;ПАО "Мобильные ТелеСистемы";Краснодарский край;7740000076
918;7000000;7099999;100000;ПАО "Мобильные ТелеСистемы";Республика Северная Осетия - Алания;7740000076
918;7100000;7199999;100000;ПАО "Мобильные ТелеСистемы";Карачаево-Черкесская Республика;7740000076
918;7200000;7299999;100000;ПАО "Мобильные ТелеСистемы";Кабардино-Балкарская Республика;7740000076
918;7300000;7399999;100000;ПАО "Мобильные ТелеСистемы";Республика Дагестан;7740000076
918;7400000;8099999;700000;ПАО "Мобильные ТелеСистемы";Ставропольский край;7740000076
918;8100000;8199999;100000;ПАО "Мобильные ТелеСистемы";Республика Ингушетия;7740000076
918;8200000;8399999;200000;ПАО "Мобильные ТелеСистемы";Республика Северная Осетия - Алания;7740000076
918;8400000;8499999;100000;ПАО "Мобильные ТелеСистемы";Республика Дагестан;7740000076
918;8500000;8599999;100000;ПАО "Мобильные ТелеСистемы";Ростовская обл.;7740000076
918;8600000;8899999;300000;ПАО "Мобильные ТелеСистемы";Ставропольский край;7740000076
918;8900000;8999999;100000;ПАО "Мобильные ТелеСистемы";Ростовская обл.;7740000076
918;9000000;9199999;200000;ПАО "Мобильные ТелеСистемы";Краснодарский край;7740000076
918;9200000;9299999;100000;ПАО "Мобильные ТелеСистемы";Республика Адыгея;7740000076
918;9300000;9999999;700000;ПАО "Мобильные ТелеСистемы";Краснодарский край;7740000076
919;0000000;0299999;300000;ПАО "Мобильные ТелеСистемы";Владимирская обл.;7740000076
919;0300000;0399999;100000;ПАО "Мобильные ТелеСистемы";Калужская обл.;7740000076
919;0400000;0499999;100000;ПАО "Мобильные ТелеСистемы";Смоленская обл.;7740000076
919;0500000;0699999;200000;ПАО "Мобильные ТелеСистемы";Тверская обл.;7740000076
919;0700000;0899999;200000;ПАО "Мобильные ТелеСистемы";Тульская обл.;7740000076
919;0900000;0999999;100000;ПАО "Мобильные ТелеСистемы";Орловская обл.;7740000076
919;1000000;1099999;100000;ПАО "Мобильные ТелеСистемы";г. Москва и Московская область;7740000076
919;1100000;1299999;200000;ПАО "Мобильные ТелеСистемы";Челябинская обл.;7740000076
919;1300000;1369999;70000;ПАО "Мобильные ТелеСистемы";Курская обл.;7740000076
919;1370000;1379999;10000;ОАО "МТТ";г. Москва * Московская область;7705017253
919;1380000;1389999;10000;ПАО "Мобильные ТелеСистемы";Чувашская Республика;7740000076
919;1390000;1399999;10000;ПАО "Мобильные ТелеСистемы";г. Москва и Московская область;7740000076
919;1400000;1599999;200000;ПАО "Мобильные ТелеСистемы";Республика Башкортостан;7740000076
919;1600000;1699999;100000;ПАО "Мобильные ТелеСистемы";Липецкая обл.;7740000076
919;1700000;1799999;100000;ПАО "Мобильные ТелеСистемы";Курская обл.;7740000076
919;1800000;1899999;100000;ПАО "Мобильные ТелеСистемы";Воронежская обл.;7740000076
